,date,location,ratio
30216,2021/12/18,South Carolina,0
30104,2021/12/19,South Carolina,0
29992,2021/12/20,South Carolina,0.009419552
29880,2021/12/21,South Carolina,0.015659955
29768,2021/12/22,South Carolina,0.012030075
29656,2021/12/23,South Carolina,0.00993228
29544,2021/12/24,South Carolina,0
29432,2021/12/25,South Carolina,0
29320,2021/12/26,South Carolina,0
29208,2021/12/27,South Carolina,0
29096,2021/12/28,South Carolina,0
28984,2021/12/29,South Carolina,0.003840983
28872,2021/12/30,South Carolina,0.001154354
28760,2021/12/31,South Carolina,0.002096899
28648,2022/1/1,South Carolina,0
28536,2022/1/2,South Carolina,0
28424,2022/1/3,South Carolina,0
28312,2022/1/4,South Carolina,0.001056994
28200,2022/1/5,South Carolina,0.00572306
28088,2022/1/6,South Carolina,0.001783485
27976,2022/1/7,South Carolina,7.69E-05
27864,2022/1/8,South Carolina,0
27752,2022/1/9,South Carolina,0
27640,2022/1/10,South Carolina,0.001022317
27528,2022/1/11,South Carolina,0.001193745
27416,2022/1/12,South Carolina,0.003695188
27304,2022/1/13,South Carolina,0.001773443
27192,2022/1/14,South Carolina,0.001674877
27080,2022/1/15,South Carolina,0
26968,2022/1/16,South Carolina,0
26856,2022/1/17,South Carolina,0
26744,2022/1/18,South Carolina,0.001394161
26632,2022/1/19,South Carolina,0.001254256
26520,2022/1/20,South Carolina,0.001860465
26408,2022/1/21,South Carolina,0.003420823
26296,2022/1/22,South Carolina,0
26184,2022/1/23,South Carolina,0
26072,2022/1/24,South Carolina,0
25960,2022/1/25,South Carolina,0
25848,2022/1/26,South Carolina,0.000749123
25736,2022/1/27,South Carolina,0.002617274
25624,2022/1/28,South Carolina,0.005080086
25512,2022/1/29,South Carolina,0
25400,2022/1/30,South Carolina,0
25288,2022/1/31,South Carolina,0.007156473
25176,2022/2/1,South Carolina,0.006592889
25064,2022/2/2,South Carolina,0.018755803
24952,2022/2/3,South Carolina,0.024
24840,2022/2/4,South Carolina,0.007060237
24728,2022/2/5,South Carolina,0
24616,2022/2/6,South Carolina,0
24504,2022/2/7,South Carolina,0.009448172
24392,2022/2/8,South Carolina,0.02394958
24280,2022/2/9,South Carolina,0.008101266
24168,2022/2/10,South Carolina,0.036898061
24056,2022/2/11,South Carolina,0
23944,2022/2/12,South Carolina,0
23832,2022/2/13,South Carolina,0
23720,2022/2/14,South Carolina,0.009147138
23608,2022/2/15,South Carolina,0.001699235
23496,2022/2/16,South Carolina,0.098914355
23384,2022/2/17,South Carolina,0.051930147
23272,2022/2/18,South Carolina,0.00625
23160,2022/2/19,South Carolina,0
23048,2022/2/20,South Carolina,0
22936,2022/2/21,South Carolina,0
22824,2022/2/22,South Carolina,0.010584518
22712,2022/2/23,South Carolina,0.013685239
22600,2022/2/24,South Carolina,0.026728111
22488,2022/2/25,South Carolina,0.147738693
22376,2022/2/26,South Carolina,0
22264,2022/2/27,South Carolina,0
22152,2022/2/28,South Carolina,0.035971223
22040,2022/3/1,South Carolina,0.173431734
21928,2022/3/2,South Carolina,0.042216359
21816,2022/3/3,South Carolina,0.059160305
21704,2022/3/4,South Carolina,0.003868472
21592,2022/3/5,South Carolina,0
21480,2022/3/6,South Carolina,0
21368,2022/3/7,South Carolina,0.225903614
21256,2022/3/8,South Carolina,0.448717949
21144,2022/3/9,South Carolina,0.098684211
21032,2022/3/10,South Carolina,0.218579235
20920,2022/3/11,South Carolina,0.076350093
20808,2022/3/12,South Carolina,0
20696,2022/3/13,South Carolina,0
20584,2022/3/14,South Carolina,0
20472,2022/3/15,South Carolina,0.013071895
20360,2022/3/16,South Carolina,0
20248,2022/3/17,South Carolina,0
20136,2022/3/18,South Carolina,0
20024,2022/3/19,South Carolina,0
19912,2022/3/20,South Carolina,0
19800,2022/3/21,South Carolina,0
19688,2022/3/22,South Carolina,0.082122093
19576,2022/3/23,South Carolina,0
19464,2022/3/24,South Carolina,0
19352,2022/3/25,South Carolina,0
19240,2022/3/26,South Carolina,0
19128,2022/3/27,South Carolina,0
19016,2022/3/28,South Carolina,0
18904,2022/3/29,South Carolina,0.095609756
18792,2022/3/30,South Carolina,0
18680,2022/3/31,South Carolina,0
18568,2022/4/1,South Carolina,0
18456,2022/4/2,South Carolina,0
18344,2022/4/3,South Carolina,0
18232,2022/4/4,South Carolina,0
18120,2022/4/5,South Carolina,0.037675607
18008,2022/4/6,South Carolina,0
17896,2022/4/7,South Carolina,0
17784,2022/4/8,South Carolina,0
17672,2022/4/9,South Carolina,0
17560,2022/4/10,South Carolina,0
17448,2022/4/11,South Carolina,0
17336,2022/4/12,South Carolina,0.053872054
17224,2022/4/13,South Carolina,0
17112,2022/4/14,South Carolina,0
17000,2022/4/15,South Carolina,0
16888,2022/4/16,South Carolina,0
16776,2022/4/17,South Carolina,0
16664,2022/4/18,South Carolina,0
16552,2022/4/19,South Carolina,0.024064171
16440,2022/4/20,South Carolina,0
16328,2022/4/21,South Carolina,0
16216,2022/4/22,South Carolina,0
16104,2022/4/23,South Carolina,0
15992,2022/4/24,South Carolina,0
15880,2022/4/25,South Carolina,0
15768,2022/4/26,South Carolina,0
15656,2022/4/27,South Carolina,0
15544,2022/4/28,South Carolina,0.015144562
15432,2022/4/29,South Carolina,0
15320,2022/4/30,South Carolina,0
15208,2022/5/1,South Carolina,0
15096,2022/5/2,South Carolina,0
14984,2022/5/3,South Carolina,0.026033192
14872,2022/5/4,South Carolina,0
14760,2022/5/5,South Carolina,0
14648,2022/5/6,South Carolina,0
14536,2022/5/7,South Carolina,0
14424,2022/5/8,South Carolina,0
14312,2022/5/9,South Carolina,0
14200,2022/5/10,South Carolina,0
14088,2022/5/11,South Carolina,0.00511509
13976,2022/5/12,South Carolina,0
13864,2022/5/13,South Carolina,0
13752,2022/5/14,South Carolina,0
13640,2022/5/15,South Carolina,0
13528,2022/5/16,South Carolina,0
13416,2022/5/17,South Carolina,0
13304,2022/5/18,South Carolina,0
13192,2022/5/19,South Carolina,0
13080,2022/5/20,South Carolina,0
12968,2022/5/21,South Carolina,0
12856,2022/5/22,South Carolina,0
12744,2022/5/23,South Carolina,0
12632,2022/5/24,South Carolina,0.004480956
12520,2022/5/25,South Carolina,0
12408,2022/5/26,South Carolina,0
12296,2022/5/27,South Carolina,0
12184,2022/5/28,South Carolina,0
12072,2022/5/29,South Carolina,0
11960,2022/5/30,South Carolina,0
11848,2022/5/31,South Carolina,0
11736,2022/6/1,South Carolina,0.000217273
11624,2022/6/2,South Carolina,0
11512,2022/6/3,South Carolina,0
11400,2022/6/4,South Carolina,0
11288,2022/6/5,South Carolina,0
11176,2022/6/6,South Carolina,0
11064,2022/6/7,South Carolina,0.006662437
10952,2022/6/8,South Carolina,0
10840,2022/6/9,South Carolina,0
10728,2022/6/10,South Carolina,0
10616,2022/6/11,South Carolina,0
10504,2022/6/12,South Carolina,0
10392,2022/6/13,South Carolina,0
10280,2022/6/14,South Carolina,0.002415926
10168,2022/6/15,South Carolina,0
10056,2022/6/16,South Carolina,0
9944,2022/6/17,South Carolina,0
9832,2022/6/18,South Carolina,0
9720,2022/6/19,South Carolina,0
9608,2022/6/20,South Carolina,0
9496,2022/6/21,South Carolina,0.001129837
9384,2022/6/22,South Carolina,0
9272,2022/6/23,South Carolina,0
9160,2022/6/24,South Carolina,0
9048,2022/6/25,South Carolina,0
8936,2022/6/26,South Carolina,0
8824,2022/6/27,South Carolina,0
8712,2022/6/28,South Carolina,0.002360632
8600,2022/6/29,South Carolina,0
8488,2022/6/30,South Carolina,0
8376,2022/7/1,South Carolina,0
8264,2022/7/2,South Carolina,0
8152,2022/7/3,South Carolina,0
8040,2022/7/4,South Carolina,0
7928,2022/7/5,South Carolina,0
7816,2022/7/6,South Carolina,0.000728173
7704,2022/7/7,South Carolina,0
7592,2022/7/8,South Carolina,0
7480,2022/7/9,South Carolina,0
7368,2022/7/10,South Carolina,0
7256,2022/7/11,South Carolina,0
7144,2022/7/12,South Carolina,0.000892459
7032,2022/7/13,South Carolina,0
6920,2022/7/14,South Carolina,0
6808,2022/7/15,South Carolina,0
6696,2022/7/16,South Carolina,0
6584,2022/7/17,South Carolina,0
6472,2022/7/18,South Carolina,0
6360,2022/7/19,South Carolina,0.005532404
6248,2022/7/20,South Carolina,0
6136,2022/7/21,South Carolina,0
6024,2022/7/22,South Carolina,0
5912,2022/7/23,South Carolina,0
5800,2022/7/24,South Carolina,0
5688,2022/7/25,South Carolina,0
5576,2022/7/26,South Carolina,0.003397124
5464,2022/7/27,South Carolina,0
5352,2022/7/28,South Carolina,0
5240,2022/7/29,South Carolina,0
5128,2022/7/30,South Carolina,0
5016,2022/7/31,South Carolina,0
4904,2022/8/1,South Carolina,0
4792,2022/8/2,South Carolina,0
4680,2022/8/3,South Carolina,0
4568,2022/8/4,South Carolina,0.001002758
4456,2022/8/5,South Carolina,0
4344,2022/8/6,South Carolina,0
4232,2022/8/7,South Carolina,0
4120,2022/8/8,South Carolina,0
4008,2022/8/9,South Carolina,0.000437856
3896,2022/8/10,South Carolina,0
3784,2022/8/11,South Carolina,0
3672,2022/8/12,South Carolina,0
3560,2022/8/13,South Carolina,0
3448,2022/8/14,South Carolina,0
3336,2022/8/15,South Carolina,0
3224,2022/8/16,South Carolina,0.000879765
3112,2022/8/17,South Carolina,0
3000,2022/8/18,South Carolina,0
2888,2022/8/19,South Carolina,0
2776,2022/8/20,South Carolina,0
2664,2022/8/21,South Carolina,0
2552,2022/8/22,South Carolina,0
2440,2022/8/23,South Carolina,0.001752336
2328,2022/8/24,South Carolina,0
2216,2022/8/25,South Carolina,0
2104,2022/8/26,South Carolina,0
1992,2022/8/27,South Carolina,0
1880,2022/8/28,South Carolina,0
1768,2022/8/29,South Carolina,0
1656,2022/8/30,South Carolina,0.001357364
1544,2022/8/31,South Carolina,0
1432,2022/9/1,South Carolina,0
1320,2022/9/2,South Carolina,0
1208,2022/9/3,South Carolina,0
1096,2022/9/4,South Carolina,0
984,2022/9/5,South Carolina,0
872,2022/9/6,South Carolina,0
760,2022/9/7,South Carolina,0.002694812
648,2022/9/8,South Carolina,0
536,2022/9/9,South Carolina,0
424,2022/9/10,South Carolina,0
312,2022/9/11,South Carolina,0
200,2022/9/12,South Carolina,0
88,2022/9/13,South Carolina,0.001866901
