,date,location,ratio
27014,2022/1/15,Georgia,0
26902,2022/1/16,Georgia,0
26790,2022/1/17,Georgia,0.001998765
26678,2022/1/18,Georgia,0.002630016
26566,2022/1/19,Georgia,0.001404281
26454,2022/1/20,Georgia,0.005750619
26342,2022/1/21,Georgia,0.004622496
26230,2022/1/22,Georgia,0
26118,2022/1/23,Georgia,0
26006,2022/1/24,Georgia,0.00232963
25894,2022/1/25,Georgia,0.005573647
25782,2022/1/26,Georgia,0.006399242
25670,2022/1/27,Georgia,0.005189178
25558,2022/1/28,Georgia,0.007479269
25446,2022/1/29,Georgia,0
25334,2022/1/30,Georgia,0
25222,2022/1/31,Georgia,0.004905261
25110,2022/2/1,Georgia,0.009759189
24998,2022/2/2,Georgia,0.01356366
24886,2022/2/3,Georgia,0.015663115
24774,2022/2/4,Georgia,0.012392865
24662,2022/2/5,Georgia,0
24550,2022/2/6,Georgia,0
24438,2022/2/7,Georgia,0.011876076
24326,2022/2/8,Georgia,0.027384325
24214,2022/2/9,Georgia,0.034052213
24102,2022/2/10,Georgia,0.021254854
23990,2022/2/11,Georgia,0.02666987
23878,2022/2/12,Georgia,0
23766,2022/2/13,Georgia,0
23654,2022/2/14,Georgia,0.022455335
23542,2022/2/15,Georgia,0.03965702
23430,2022/2/16,Georgia,0.040988939
23318,2022/2/17,Georgia,0.05661157
23206,2022/2/18,Georgia,0.049511855
23094,2022/2/19,Georgia,0
22982,2022/2/20,Georgia,0
22870,2022/2/21,Georgia,0.034491769
22758,2022/2/22,Georgia,0.068992863
22646,2022/2/23,Georgia,0.052425282
22534,2022/2/24,Georgia,0.050070855
22422,2022/2/25,Georgia,0.075707702
22310,2022/2/26,Georgia,0
22198,2022/2/27,Georgia,0
22086,2022/2/28,Georgia,0.037490134
21974,2022/3/1,Georgia,0.079512894
21862,2022/3/2,Georgia,0.050652341
21750,2022/3/3,Georgia,0.090669014
21638,2022/3/4,Georgia,0.056677019
21526,2022/3/5,Georgia,0
21414,2022/3/6,Georgia,0
21302,2022/3/7,Georgia,0.035655513
21190,2022/3/8,Georgia,0.102591793
21078,2022/3/9,Georgia,0.059952038
20966,2022/3/10,Georgia,0.082372323
20854,2022/3/11,Georgia,0.063829787
20742,2022/3/12,Georgia,0
20630,2022/3/13,Georgia,0
20518,2022/3/14,Georgia,0.039819684
20406,2022/3/15,Georgia,0.037256562
20294,2022/3/16,Georgia,0.052233157
20182,2022/3/17,Georgia,0.073267327
20070,2022/3/18,Georgia,0.061963775
19958,2022/3/19,Georgia,0
19846,2022/3/20,Georgia,0
19734,2022/3/21,Georgia,0.049580473
19622,2022/3/22,Georgia,0.077235772
19510,2022/3/23,Georgia,0.089361702
19398,2022/3/24,Georgia,0.066666667
19286,2022/3/25,Georgia,0.096723869
19174,2022/3/26,Georgia,0
19062,2022/3/27,Georgia,0
18950,2022/3/28,Georgia,0.039009752
18838,2022/3/29,Georgia,0.073253833
18726,2022/3/30,Georgia,0.005831558
18614,2022/3/31,Georgia,0.021314387
18502,2022/4/1,Georgia,0.079075426
18390,2022/4/2,Georgia,0
18278,2022/4/3,Georgia,0
18166,2022/4/4,Georgia,0.071204188
18054,2022/4/5,Georgia,0.111638955
17942,2022/4/6,Georgia,0.096646943
17830,2022/4/7,Georgia,0.094567404
17718,2022/4/8,Georgia,0.148837209
17606,2022/4/9,Georgia,0
17494,2022/4/10,Georgia,0
17382,2022/4/11,Georgia,0.021080369
17270,2022/4/12,Georgia,0.052525253
17158,2022/4/13,Georgia,0.049180328
17046,2022/4/14,Georgia,0.087755102
16934,2022/4/15,Georgia,0.062674095
16822,2022/4/16,Georgia,0
16710,2022/4/17,Georgia,0
16598,2022/4/18,Georgia,0
16486,2022/4/19,Georgia,0
16374,2022/4/20,Georgia,0.052546483
16262,2022/4/21,Georgia,0
16150,2022/4/22,Georgia,0
16038,2022/4/23,Georgia,0
15926,2022/4/24,Georgia,0
15814,2022/4/25,Georgia,0
15702,2022/4/26,Georgia,0
15590,2022/4/27,Georgia,0.023449991
15478,2022/4/28,Georgia,0
15366,2022/4/29,Georgia,0
15254,2022/4/30,Georgia,0
15142,2022/5/1,Georgia,0
15030,2022/5/2,Georgia,0
14918,2022/5/3,Georgia,0
14806,2022/5/4,Georgia,0.023263076
14694,2022/5/5,Georgia,0
14582,2022/5/6,Georgia,0
14470,2022/5/7,Georgia,0
14358,2022/5/8,Georgia,0
14246,2022/5/9,Georgia,0
14134,2022/5/10,Georgia,0
14022,2022/5/11,Georgia,0.0122805
13910,2022/5/12,Georgia,0
13798,2022/5/13,Georgia,0
13686,2022/5/14,Georgia,0
13574,2022/5/15,Georgia,0
13462,2022/5/16,Georgia,0
13350,2022/5/17,Georgia,0
13238,2022/5/18,Georgia,0.006534091
13126,2022/5/19,Georgia,0
13014,2022/5/20,Georgia,0
12902,2022/5/21,Georgia,0
12790,2022/5/22,Georgia,0
12678,2022/5/23,Georgia,0
12566,2022/5/24,Georgia,0
12454,2022/5/25,Georgia,0.002931477
12342,2022/5/26,Georgia,0
12230,2022/5/27,Georgia,0
12118,2022/5/28,Georgia,0
12006,2022/5/29,Georgia,0
11894,2022/5/30,Georgia,0
11782,2022/5/31,Georgia,0
11670,2022/6/1,Georgia,0.003052588
11558,2022/6/2,Georgia,0
11446,2022/6/3,Georgia,0
11334,2022/6/4,Georgia,0
11222,2022/6/5,Georgia,0
11110,2022/6/6,Georgia,0
10998,2022/6/7,Georgia,0
10886,2022/6/8,Georgia,0.002593212
10774,2022/6/9,Georgia,0
10662,2022/6/10,Georgia,0
10550,2022/6/11,Georgia,0
10438,2022/6/12,Georgia,0
10326,2022/6/13,Georgia,0
10214,2022/6/14,Georgia,0
10102,2022/6/15,Georgia,0.003741257
9990,2022/6/16,Georgia,0
9878,2022/6/17,Georgia,0
9766,2022/6/18,Georgia,0
9654,2022/6/19,Georgia,0
9542,2022/6/20,Georgia,0
9430,2022/6/21,Georgia,0
9318,2022/6/22,Georgia,0.004493877
9206,2022/6/23,Georgia,0
9094,2022/6/24,Georgia,0
8982,2022/6/25,Georgia,0
8870,2022/6/26,Georgia,0
8758,2022/6/27,Georgia,0
8646,2022/6/28,Georgia,0
8534,2022/6/29,Georgia,0.006188991
8422,2022/6/30,Georgia,0
8310,2022/7/1,Georgia,0
8198,2022/7/2,Georgia,0
8086,2022/7/3,Georgia,0
7974,2022/7/4,Georgia,0
7862,2022/7/5,Georgia,0
7750,2022/7/6,Georgia,0.005124754
7638,2022/7/7,Georgia,0
7526,2022/7/8,Georgia,0
7414,2022/7/9,Georgia,0
7302,2022/7/10,Georgia,0
7190,2022/7/11,Georgia,0
7078,2022/7/12,Georgia,0
6966,2022/7/13,Georgia,0.004850571
6854,2022/7/14,Georgia,0
6742,2022/7/15,Georgia,0
6630,2022/7/16,Georgia,0
6518,2022/7/17,Georgia,0
6406,2022/7/18,Georgia,0
6294,2022/7/19,Georgia,0
6182,2022/7/20,Georgia,0.004172409
6070,2022/7/21,Georgia,0
5958,2022/7/22,Georgia,0
5846,2022/7/23,Georgia,0
5734,2022/7/24,Georgia,0
5622,2022/7/25,Georgia,0
5510,2022/7/26,Georgia,0
5398,2022/7/27,Georgia,0.004018492
5286,2022/7/28,Georgia,0
5174,2022/7/29,Georgia,0
5062,2022/7/30,Georgia,0
4950,2022/7/31,Georgia,0
4838,2022/8/1,Georgia,0
4726,2022/8/2,Georgia,0
4614,2022/8/3,Georgia,0.004524375
4502,2022/8/4,Georgia,0
4390,2022/8/5,Georgia,0
4278,2022/8/6,Georgia,0
4166,2022/8/7,Georgia,0
4054,2022/8/8,Georgia,0
3942,2022/8/9,Georgia,0
3830,2022/8/10,Georgia,0.00581154
3718,2022/8/11,Georgia,0
3606,2022/8/12,Georgia,0
3494,2022/8/13,Georgia,0
3382,2022/8/14,Georgia,0
3270,2022/8/15,Georgia,0
3158,2022/8/16,Georgia,0
3046,2022/8/17,Georgia,0.005733071
2934,2022/8/18,Georgia,0
2822,2022/8/19,Georgia,0
2710,2022/8/20,Georgia,0
2598,2022/8/21,Georgia,0
2486,2022/8/22,Georgia,0
2374,2022/8/23,Georgia,0
2262,2022/8/24,Georgia,0.006922399
2150,2022/8/25,Georgia,0
2038,2022/8/26,Georgia,0
1926,2022/8/27,Georgia,0
1814,2022/8/28,Georgia,0
1702,2022/8/29,Georgia,0
1590,2022/8/30,Georgia,0
1478,2022/8/31,Georgia,0.007950225
1366,2022/9/1,Georgia,0
1254,2022/9/2,Georgia,0
1142,2022/9/3,Georgia,0
1030,2022/9/4,Georgia,0
918,2022/9/5,Georgia,0
806,2022/9/6,Georgia,0
694,2022/9/7,Georgia,0.008304958
582,2022/9/8,Georgia,0
470,2022/9/9,Georgia,0
358,2022/9/10,Georgia,0
246,2022/9/11,Georgia,0
134,2022/9/12,Georgia,0
22,2022/9/13,Georgia,0
